"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CAPN3",3.19408817839839,-0.220970111030385,0.452270650805015,-0.488579373074666,0.625139519225864,1
"ZNF106",11.4799361395505,-0.127677894598959,0.551909115329319,-0.231338622705615,0.817051743765935,1
"LRRC57",0.370225526159112,0.280772421284252,0.439035674228824,0.639520744589685,0.52248422285997,1
"STARD9",0.296942369322086,0.282334626616107,0.385956063173365,0.73152012251013,0.464461518109145,1
"LOC114594448",11.9268187376924,-0.669633183000424,0.496628968284359,-1.34835707492803,0.177543563073497,1
"TTBK2",1.07035482687891,-0.562838331023514,0.53860472101918,-1.04499331152998,0.296026060801338,1
"UBR1",1.07478498738129,0.334829155258228,0.555999873941889,0.602210847431278,0.547033796003007,1
"DNAL1",1.33217864911846,-0.118099568176642,0.550075642666091,-0.21469695986581,0.830003592988053,1
"LOC114594511",0.215600945418138,-0.0658895668493817,0.310564520147233,-0.212160638369588,0.831981713716351,1
"NUMB",45.354369444522,0.046528349070931,0.481276023302912,0.0966770560303735,0.92298286109934,1
"PSEN1",3.11537006410015,-0.354333670227182,0.547272101511895,-0.647454290559118,0.517337968647644,1
